OrderDate,ShipDate,ShipMode,State,Category,Sales,Profit,Discounts
2021-09-04,2021-09-08,Standard Class,California,Furniture,87.32,4.13,0.2
2021-09-04,2021-09-08,Standard Class,California,Furniture,261.96,1.74,0.2
2021-09-04,2021-09-06,Second Class,New Hampshire,Furniture,43.66,6.97,0.0
2021-09-04,2021-09-08,Standard Class,California,Furniture,130.98,152.5,0.2
2021-09-04,2021-09-05,First Class,California,Furniture,87.32,15.11,0.2
2021-09-04,2021-09-09,Second Class,Ohio,Furniture,130.98,-3.06,0.7
2021-09-04,2021-09-09,Second Class,Ohio,Furniture,52.39,-20.45,0.7
2021-09-04,2021-09-09,Second Class,Ohio,Furniture,65.49,0.62,0.2
2021-09-04,2021-09-06,First Class,Illinois,Furniture,87.32,0.86,0.2
2021-09-04,2021-09-06,First Class,Illinois,Furniture,87.32,5.55,0.2
2021-09-04,2021-09-06,First Class,Illinois,Furniture,29.11,-117.88,0.3
2021-09-04,2021-09-05,First Class,California,Furniture,130.98,6.22,0.0
2021-09-04,2021-09-08,Second Class,California,Furniture,87.32,-99.18,0.2
2021-09-04,2021-09-08,Standard Class,New York,Furniture,65.49,39.54,0.0
2021-09-04,2021-09-08,Standard Class,Texas,Furniture,52.39,3.77,0.2
2021-09-04,2021-09-08,Standard Class,Texas,Furniture,261.96,-0.21,0.2
2021-09-04,2021-09-08,Standard Class,Texas,Furniture,37.42,3.19,0.2
2021-09-04,2021-09-09,Second Class,Ohio,Furniture,65.49,3.74,0.2
2021-09-05,2021-09-09,Standard Class,Tennessee,Furniture,87.32,5.44,0.2
2021-09-05,2021-09-09,Standard Class,Tennessee,Furniture,52.39,7.2,0.2
2021-09-05,2021-09-11,Standard Class,Florida,Furniture,130.98,-29.44,0.2
2021-09-05,2021-09-06,First Class,Washington,Furniture,261.96,0.72,0.0
2021-09-05,2021-09-09,Standard Class,Tennessee,Furniture,65.49,-1.12,0.2
2021-09-07,2021-09-11,Standard Class,California,Furniture,65.49,8.3,0.0
2021-09-07,2021-09-09,First Class,Rhode Island,Furniture,130.98,18.78,0.0
2021-09-07,2021-09-09,First Class,Rhode Island,Furniture,52.39,7.77,0.0
2021-09-07,2021-09-10,First Class,Washington,Furniture,261.96,7.27,0.0
2021-09-07,2021-09-10,First Class,Washington,Furniture,130.98,34.18,0.2
2021-09-07,2021-09-10,First Class,Washington,Furniture,65.49,34.81,0.0
2021-09-07,2021-09-12,Standard Class,Tennessee,Furniture,130.98,7.14,0.2
2021-09-07,2021-09-12,Standard Class,California,Furniture,130.98,-28.27,0.2
2021-09-07,2021-09-07,Same Day,Missouri,Furniture,52.39,37.88,0.0
2021-09-07,2021-09-07,Same Day,Missouri,Furniture,65.49,46.54,0.0
2021-09-07,2021-09-08,First Class,Utah,Furniture,65.49,47.46,0.2
2021-09-07,2021-09-11,Standard Class,Pennsylvania,Furniture,87.32,5.44,0.2
2021-09-07,2021-09-11,Standard Class,Wisconsin,Furniture,261.96,1.89,0.0
2021-09-07,2021-09-11,Standard Class,California,Furniture,87.32,2.4,0.0
2021-09-07,2021-09-12,Standard Class,Oregon,Furniture,87.32,2.36,0.2
2021-09-07,2021-09-12,Standard Class,Oregon,Furniture,37.42,80.48,0.2
2021-09-07,2021-09-11,Standard Class,New York,Furniture,32.75,133.86,0.0
2021-09-07,2021-09-13,Standard Class,Illinois,Furniture,29.11,26.47,0.2
2021-09-07,2021-09-08,First Class,Utah,Furniture,130.98,10.57,0.0
2021-09-07,2021-09-09,First Class,Arizona,Furniture,87.32,-6.02,0.7
2021-09-07,2021-09-11,Standard Class,Pennsylvania,Furniture,52.39,9.87,0.2
2021-09-07,2021-09-14,Standard Class,Missouri,Furniture,87.32,757.41,0.0
2021-09-07,2021-09-11,Standard Class,Pennsylvania,Furniture,87.32,1.65,0.2
2021-09-08,2021-09-13,Second Class,New York,Furniture,65.49,16.93,0.0
2021-09-08,2021-09-09,First Class,Florida,Furniture,87.32,13.86,0.2
2021-09-08,2021-09-11,First Class,Texas,Furniture,52.39,-39.64,0.3
2021-09-08,2021-09-11,First Class,Texas,Furniture,65.49,7.26,0.2
2021-09-08,2021-09-11,First Class,Texas,Furniture,130.98,-11.65,0.6
2021-09-08,2021-09-11,First Class,Texas,Furniture,52.39,15.5,0.2
2021-09-08,2021-09-09,First Class,Florida,Furniture,52.39,5.4,0.2
2021-09-08,2021-09-11,First Class,Texas,Furniture,37.42,-68.19,0.8
2021-09-08,2021-09-12,Second Class,Texas,Furniture,43.66,20.24,0.2
2021-09-08,2021-09-10,Second Class,Ohio,Furniture,65.49,33.59,0.2
2021-09-08,2021-09-14,Standard Class,Ohio,Furniture,261.96,1.71,0.2
2021-09-08,2021-09-12,Standard Class,Pennsylvania,Furniture,130.98,-47.4,0.4
2021-09-08,2021-09-13,Second Class,Illinois,Furniture,37.42,-566.56,0.5
2021-09-08,2021-09-11,First Class,Texas,Furniture,130.98,107.99,0.2
2021-09-09,2021-09-14,Second Class,California,Furniture,52.39,-15.25,0.2
2021-09-09,2021-09-14,Second Class,California,Furniture,29.11,22.81,0.0
2021-09-09,2021-09-10,First Class,Ohio,Furniture,130.98,-5.22,0.7
2021-09-09,2021-09-15,Standard Class,Texas,Furniture,65.49,3.45,0.2
2021-09-09,2021-09-13,Standard Class,Ohio,Furniture,52.39,3.89,0.2
2021-09-09,2021-09-15,Standard Class,Oregon,Furniture,261.96,0.84,0.2
2021-09-09,2021-09-14,Standard Class,California,Furniture,65.49,51.19,0.0
2021-09-09,2021-09-15,Standard Class,Oregon,Furniture,43.66,11.28,0.2
2021-09-09,2021-09-10,First Class,Ohio,Furniture,43.66,5.98,0.2
2021-09-09,2021-09-10,First Class,Ohio,Furniture,87.32,-3.56,0.7
2021-09-09,2021-09-14,Second Class,California,Furniture,130.98,1.9,0.0
2021-09-09,2021-09-13,Standard Class,Ohio,Furniture,130.98,-9.09,0.2
2021-09-09,2021-09-15,Standard Class,Michigan,Furniture,130.98,8.22,0.0
2021-09-09,2021-09-14,Standard Class,California,Furniture,87.32,23.97,0.0
2021-09-09,2021-09-14,Standard Class,Tennessee,Furniture,130.98,-3.23,0.2
2021-09-09,2021-09-14,Standard Class,Tennessee,Furniture,87.32,4.24,0.2
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,130.98,-48.47,0.3
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,130.98,-2.33,0.7
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,261.96,-3.6,0.7
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,261.96,1.58,0.2
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,87.32,28.76,0.2
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,130.98,1.7,0.2
2021-09-09,2021-09-13,Standard Class,Arizona,Furniture,130.98,2.39,0.2
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,37.42,-386.39,0.4
2021-09-09,2021-09-15,Standard Class,South Carolina,Furniture,37.42,12.58,0.0
2021-09-09,2021-09-15,Standard Class,South Carolina,Furniture,52.39,14.68,0.0
2021-09-09,2021-09-14,Standard Class,Tennessee,Furniture,87.32,-1.99,0.2
2021-09-09,2021-09-14,Standard Class,Tennessee,Furniture,65.49,62.14,0.2
2021-09-09,2021-09-13,Standard Class,Pennsylvania,Furniture,87.32,64.67,0.2
2021-09-10,2021-09-17,Standard Class,Ohio,Furniture,130.98,-56.31,0.4
2021-09-10,2021-09-17,Standard Class,Ohio,Furniture,65.49,8.8,0.2
2021-09-10,2021-09-14,Standard Class,Georgia,Furniture,261.96,1.36,0.0
2021-09-10,2021-09-13,First Class,Ohio,Furniture,87.32,28.71,0.2
2021-09-10,2021-09-13,First Class,Massachusetts,Furniture,130.98,3.72,0.0
2021-09-10,2021-09-10,Same Day,New York,Furniture,130.98,9.0,0.0
2021-09-10,2021-09-15,Standard Class,Illinois,Furniture,87.32,-1143.89,0.8
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,87.32,17.18,0.0
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,130.98,7.25,0.0
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,87.32,6.58,0.0
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,52.39,11.7,0.0
2021-09-10,2021-09-15,Standard Class,Illinois,Furniture,65.49,16.56,0.2
2021-09-10,2021-09-10,Same Day,California,Furniture,87.32,27.18,0.2
2021-09-10,2021-09-10,Same Day,California,Furniture,130.98,2.25,0.2
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,43.66,6.77,0.0
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,87.32,14.62,0.0
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,52.39,53.43,0.0
2021-09-10,2021-09-15,Second Class,Missouri,Furniture,87.32,7.78,0.0
2021-09-11,2021-09-13,Second Class,Kentucky,Furniture,65.49,6.67,0.0
2021-09-11,2021-09-11,Same Day,Washington,Furniture,52.39,459.99,0.2
2021-09-11,2021-09-15,Standard Class,Virginia,Furniture,52.39,20.37,0.0
2021-09-11,2021-09-13,Second Class,California,Furniture,87.32,9.33,0.0
2021-09-11,2021-09-13,Second Class,California,Furniture,43.66,17.99,0.2
2021-09-11,2021-09-16,Standard Class,Texas,Furniture,130.98,-4.2,0.8
2021-09-11,2021-09-16,Standard Class,Texas,Furniture,52.39,-65.85,0.3
2021-09-11,2021-09-16,Standard Class,Texas,Furniture,87.32,3.21,0.2
2021-09-11,2021-09-11,Same Day,Washington,Furniture,52.39,-17.99,0.2
2021-09-11,2021-09-13,Second Class,Kentucky,Furniture,65.49,50.88,0.0
2021-09-11,2021-09-11,Same Day,Washington,Furniture,23.81,34.21,0.0
2021-09-11,2021-09-11,Same Day,Washington,Furniture,130.98,8.88,0.2
2021-09-11,2021-09-11,Same Day,California,Furniture,52.39,113.85,0.0
2021-09-11,2021-09-11,Same Day,California,Furniture,65.49,11.65,0.0
2021-09-11,2021-09-13,Second Class,Illinois,Furniture,43.66,6.42,0.2
2021-09-11,2021-09-13,Second Class,Illinois,Furniture,65.49,3.29,0.2
2021-09-11,2021-09-12,Same Day,California,Furniture,32.75,256.78,0.2
2021-09-11,2021-09-12,Same Day,California,Furniture,130.98,10.87,0.0
2021-09-11,2021-09-12,Same Day,California,Furniture,130.98,6.22,0.0
2021-09-11,2021-09-15,Standard Class,Georgia,Furniture,37.42,84.94,0.0
2021-09-11,2021-09-12,First Class,Florida,Furniture,261.96,6.04,0.2
2021-09-11,2021-09-11,Same Day,Washington,Furniture,87.32,9.33,0.0
2021-09-12,2021-09-17,Second Class,California,Furniture,87.32,79.89,0.0
2021-09-12,2021-09-15,First Class,Rhode Island,Furniture,87.32,22.89,0.0
2021-09-12,2021-09-15,First Class,Rhode Island,Furniture,37.42,21.77,0.0
2021-09-12,2021-09-15,First Class,Maryland,Furniture,37.42,26.35,0.0
2021-09-12,2021-09-15,First Class,Maryland,Furniture,52.39,19.95,0.0
2021-09-12,2021-09-15,First Class,California,Furniture,130.98,3.01,0.0
2021-09-12,2021-09-15,First Class,Maryland,Furniture,52.39,45.53,0.0
2021-09-13,2021-09-19,Standard Class,North Carolina,Furniture,52.39,2.79,0.2
2021-09-14,2021-09-17,First Class,North Carolina,Furniture,87.32,23.24,0.2
2021-09-14,2021-09-19,Standard Class,Ohio,Furniture,37.42,190.39,0.2
2021-09-14,2021-09-19,Standard Class,New York,Furniture,130.98,5.66,0.0
2021-09-14,2021-09-19,Standard Class,New York,Furniture,130.98,3.85,0.0
2021-09-14,2021-09-16,First Class,New York,Furniture,52.39,-6.55,0.1
2021-09-14,2021-09-16,First Class,New York,Furniture,52.39,8.69,0.0
2021-09-14,2021-09-16,First Class,New York,Furniture,261.96,3.55,0.0
2021-09-14,2021-09-16,First Class,New York,Furniture,87.32,323.96,0.0
2021-09-14,2021-09-17,First Class,North Carolina,Furniture,65.49,94.28,0.2
2021-09-14,2021-09-15,First Class,Pennsylvania,Furniture,130.98,-29.15,0.3
2021-09-14,2021-09-15,First Class,Pennsylvania,Furniture,32.75,4.8,0.2
2021-09-14,2021-09-15,First Class,Pennsylvania,Furniture,65.49,-12.21,0.7
2021-09-14,2021-09-15,First Class,Pennsylvania,Furniture,261.96,-18.04,0.7
2021-09-14,2021-09-15,First Class,Pennsylvania,Furniture,130.98,-2.59,0.7
2021-09-14,2021-09-18,Second Class,California,Furniture,29.11,26.08,0.0
2021-09-14,2021-09-14,Same Day,New Jersey,Furniture,87.32,18.45,0.0
2021-09-14,2021-09-17,Second Class,Michigan,Furniture,87.32,8.76,0.0
2021-09-14,2021-09-15,First Class,Pennsylvania,Furniture,130.98,-168.82,0.7
2021-09-15,2021-09-19,Standard Class,California,Furniture,261.96,0.84,0.2
2021-09-15,2021-09-19,Standard Class,New Jersey,Furniture,52.39,18.96,0.0
2021-09-15,2021-09-19,Standard Class,New Jersey,Furniture,65.49,143.63,0.0
2021-09-15,2021-09-19,Standard Class,New Jersey,Furniture,43.66,102.94,0.0
2021-09-15,2021-09-19,Standard Class,New Jersey,Furniture,130.98,0.0,0.0
2021-09-15,2021-09-21,Standard Class,Connecticut,Furniture,130.98,10.81,0.0
2021-09-15,2021-09-17,Second Class,California,Furniture,261.96,11.28,0.2
2021-09-15,2021-09-20,Standard Class,Washington,Furniture,87.32,5.22,0.0
2021-09-15,2021-09-21,Standard Class,Connecticut,Furniture,130.98,10.8,0.0
2021-09-15,2021-09-17,Second Class,Utah,Furniture,29.11,106.96,0.2
2021-09-15,2021-09-19,Standard Class,California,Furniture,130.98,30.51,0.0
2021-09-15,2021-09-19,Standard Class,Texas,Furniture,130.98,8.33,0.2
2021-09-15,2021-09-19,Standard Class,California,Furniture,26.2,41.71,0.0
2021-09-15,2021-09-17,Second Class,Massachusetts,Furniture,130.98,6.51,0.0
2021-09-15,2021-09-19,Standard Class,California,Furniture,87.32,0.0,0.2
2021-09-15,2021-09-19,Standard Class,Texas,Furniture,32.75,11.55,0.2
2021-09-15,2021-09-19,Standard Class,New York,Furniture,37.42,12.09,0.0
2021-09-15,2021-09-19,Standard Class,California,Furniture,52.39,105.98,0.0
2021-09-15,2021-09-17,Second Class,Massachusetts,Furniture,261.96,11.6,0.0
2021-09-15,2021-09-17,Second Class,Massachusetts,Furniture,87.32,203.56,0.0
2021-09-15,2021-09-17,First Class,Illinois,Furniture,87.32,20.25,0.2
2021-09-15,2021-09-21,Standard Class,California,Furniture,37.42,884.06,0.2
2021-09-15,2021-09-21,Standard Class,California,Furniture,37.42,32.34,0.2
2021-09-15,2021-09-21,Standard Class,California,Furniture,87.32,-20.78,0.2
2021-09-15,2021-09-20,Standard Class,Tennessee,Furniture,52.39,59.44,0.2
2021-09-15,2021-09-17,Second Class,Massachusetts,Furniture,37.42,116.39,0.0
2021-09-16,2021-09-18,Second Class,Kentucky,Furniture,261.96,3.24,0.0
2021-09-16,2021-09-20,Standard Class,California,Furniture,52.39,8.77,0.0
2021-09-16,2021-09-18,Second Class,Pennsylvania,Furniture,43.66,6.42,0.2
2021-09-16,2021-09-18,First Class,Pennsylvania,Furniture,130.98,14.4,0.2
2021-09-16,2021-09-18,First Class,Pennsylvania,Furniture,130.98,-412.62,0.7
2021-09-16,2021-09-18,First Class,Pennsylvania,Furniture,130.98,-2.76,0.7
2021-09-16,2021-09-21,Standard Class,Pennsylvania,Furniture,65.49,7.26,0.2
2021-09-16,2021-09-18,First Class,Pennsylvania,Furniture,87.32,19.79,0.2
2021-09-16,2021-09-20,Standard Class,Texas,Furniture,261.96,5.6,0.2
2021-09-16,2021-09-20,Standard Class,Texas,Furniture,130.98,6.37,0.2
2021-09-16,2021-09-17,First Class,California,Furniture,261.96,1.55,0.0
2021-09-16,2021-09-17,First Class,California,Furniture,130.98,4.06,0.0
2021-09-16,2021-09-18,First Class,Pennsylvania,Furniture,87.32,2.25,0.2
2021-09-17,2021-09-22,Second Class,Texas,Furniture,87.32,3.22,0.2
2021-09-17,2021-09-20,First Class,Idaho,Furniture,87.32,37.79,0.0
2021-09-17,2021-09-23,Standard Class,New Jersey,Furniture,87.32,9.53,0.0
2021-09-17,2021-09-23,Standard Class,New Jersey,Furniture,65.49,225.6,0.0
2021-09-17,2021-09-22,Second Class,Texas,Furniture,43.66,88.49,0.2
2021-09-17,2021-09-22,Second Class,Texas,Furniture,52.39,-10.15,0.8
2021-09-17,2021-09-22,Second Class,Texas,Furniture,52.39,-77.33,0.3
2021-09-17,2021-09-21,Second Class,Utah,Furniture,130.98,65.44,0.0
2021-09-17,2021-09-21,Second Class,Utah,Furniture,52.39,7.06,0.0
2021-09-17,2021-09-21,Second Class,Utah,Furniture,87.32,77.58,0.0
2021-09-17,2021-09-21,Second Class,Utah,Furniture,87.32,80.79,0.0
2021-09-17,2021-09-21,Second Class,Utah,Furniture,87.32,4.27,0.2
2021-09-17,2021-09-21,Second Class,Utah,Furniture,87.32,3.5,0.2
2021-09-17,2021-09-22,Second Class,Georgia,Furniture,87.32,49.97,0.0
2021-09-17,2021-09-22,Second Class,Georgia,Furniture,65.49,188.22,0.0
2021-09-17,2021-09-17,Same Day,Washington,Furniture,130.98,6.35,0.0
2021-09-17,2021-09-21,Second Class,Utah,Furniture,130.98,8.95,0.2
2021-09-18,2021-09-22,Standard Class,New Mexico,Furniture,37.42,3.53,0.2
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,87.32,34.18,0.0
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,65.49,12.44,0.0
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,65.49,6.91,0.0
2021-09-18,2021-09-21,First Class,Texas,Furniture,65.49,35.89,0.2
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,130.98,10.0,0.0
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,52.39,114.94,0.0
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,37.42,24.46,0.0
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,130.98,119.47,0.0
2021-09-18,2021-09-22,Standard Class,Georgia,Furniture,32.75,26.79,0.0
2021-09-18,2021-09-25,Standard Class,New York,Furniture,87.32,9.33,0.0
2021-09-18,2021-09-23,Second Class,Nebraska,Furniture,130.98,7.98,0.0
2021-09-18,2021-09-25,Standard Class,New York,Furniture,130.98,3.24,0.0
2021-09-18,2021-09-20,First Class,Texas,Furniture,130.98,-2.97,0.2
2021-09-18,2021-09-20,First Class,Texas,Furniture,130.98,0.56,0.2
2021-09-18,2021-09-22,Standard Class,Wisconsin,Furniture,65.49,10.22,0.0
2021-09-18,2021-09-23,Standard Class,California,Furniture,87.32,68.98,0.0
2021-09-18,2021-09-23,Standard Class,California,Furniture,87.32,5.1,0.0
2021-09-18,2021-09-23,Standard Class,California,Furniture,87.32,2.38,0.0
2021-09-18,2021-09-22,Standard Class,New Mexico,Furniture,87.32,8.11,0.0
2021-09-19,2021-09-25,Standard Class,Arizona,Furniture,130.98,4.48,0.2
2021-09-19,2021-09-25,Standard Class,Arizona,Furniture,130.98,29.5,0.2
2021-09-19,2021-09-23,Standard Class,Georgia,Furniture,52.39,13.45,0.0
2021-09-19,2021-09-19,Same Day,Pennsylvania,Furniture,87.32,-3.39,0.7
2021-09-19,2021-09-25,Standard Class,Arizona,Furniture,130.98,-2.52,0.2
2021-09-19,2021-09-25,Standard Class,Arizona,Furniture,65.49,-13.94,0.7
2021-09-19,2021-09-24,Standard Class,California,Furniture,87.32,4.85,0.0
2021-09-19,2021-09-24,Standard Class,California,Furniture,52.39,31.49,0.0
2021-09-19,2021-09-23,Standard Class,Florida,Furniture,130.98,9.56,0.2
2021-09-19,2021-09-24,Standard Class,New York,Furniture,52.39,15.55,0.0
2021-09-19,2021-09-25,Standard Class,Oregon,Furniture,130.98,-128.24,0.7
2021-09-19,2021-09-25,Standard Class,Oregon,Furniture,32.75,61.38,0.2
2021-09-19,2021-09-25,Standard Class,Oregon,Furniture,87.32,6.55,0.2
2021-09-19,2021-09-25,Standard Class,Oregon,Furniture,87.32,19.2,0.2
2021-09-19,2021-09-24,Standard Class,California,Furniture,130.98,6.06,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,87.32,20.39,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,87.32,28.31,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,52.39,375.74,0.1
2021-09-20,2021-09-26,Standard Class,New York,Furniture,130.98,350.91,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,130.98,1.79,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,261.96,8.1,0.1
2021-09-20,2021-09-26,Standard Class,New York,Furniture,23.81,609.72,0.1
2021-09-20,2021-09-26,Standard Class,New York,Furniture,65.49,12.71,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,130.98,21.79,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,29.11,18.1,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,130.98,95.76,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,87.32,18.18,0.1
2021-09-20,2021-09-26,Standard Class,New York,Furniture,130.98,6.33,0.0
2021-09-20,2021-09-26,Standard Class,New York,Furniture,87.32,3.98,0.2
2021-09-21,2021-09-25,Standard Class,California,Furniture,37.42,27.93,0.0
2021-09-21,2021-09-26,Standard Class,Minnesota,Furniture,37.42,9.88,0.0
2021-09-21,2021-09-25,Standard Class,Georgia,Furniture,261.96,24.14,0.0
2021-09-21,2021-09-25,Standard Class,Pennsylvania,Furniture,130.98,-1.53,0.7
2021-09-21,2021-09-23,First Class,Washington,Furniture,130.98,15.12,0.0
2021-09-21,2021-09-23,First Class,Washington,Furniture,130.98,26.39,0.0
2021-09-21,2021-09-27,Standard Class,Florida,Furniture,261.96,-8.61,0.7
2021-09-21,2021-09-23,First Class,California,Furniture,261.96,3.88,0.0
2021-09-22,2021-09-24,First Class,Delaware,Furniture,130.98,113.67,0.0
2021-09-22,2021-09-26,Standard Class,New Hampshire,Furniture,52.39,17.52,0.0
2021-09-22,2021-09-28,Standard Class,New Mexico,Furniture,87.32,12.23,0.0
2021-09-22,2021-09-25,Second Class,New York,Furniture,87.32,14.56,0.2
2021-09-22,2021-09-24,Second Class,New York,Furniture,261.96,3.98,0.0
2021-09-22,2021-09-28,Standard Class,California,Furniture,130.98,6.15,0.0
2021-09-22,2021-09-24,Second Class,New York,Furniture,29.11,171.36,0.0
2021-09-22,2021-09-23,First Class,Arkansas,Furniture,52.39,15.38,0.0
2021-09-22,2021-09-27,Standard Class,Georgia,Furniture,87.32,6.46,0.0
2021-09-22,2021-09-23,First Class,Arkansas,Furniture,65.49,318.3,0.0
2021-09-22,2021-09-27,Standard Class,Georgia,Furniture,130.98,6.22,0.0
2021-09-22,2021-09-27,Standard Class,Texas,Furniture,87.32,5.02,0.2
2021-09-22,2021-09-26,Standard Class,Wisconsin,Furniture,65.49,107.72,0.0
2021-09-22,2021-09-26,Standard Class,Wisconsin,Furniture,32.75,15.53,0.0
2021-09-22,2021-09-26,Standard Class,Wisconsin,Furniture,87.32,25.22,0.0
2021-09-22,2021-09-26,Second Class,Pennsylvania,Furniture,261.96,-4.3,0.7
2021-09-22,2021-09-26,Standard Class,Wisconsin,Furniture,43.66,9.82,0.0
2021-09-22,2021-09-26,Second Class,Pennsylvania,Furniture,130.98,23.0,0.2
2021-09-22,2021-09-24,Second Class,Michigan,Furniture,130.98,41.13,0.0
2021-09-22,2021-09-24,Second Class,Michigan,Furniture,29.11,13.31,0.0
2021-09-22,2021-09-26,Second Class,Pennsylvania,Furniture,37.42,-1049.34,0.2
2021-09-22,2021-09-27,Standard Class,Texas,Furniture,37.42,-18.53,0.8
2021-09-23,2021-09-25,First Class,Texas,Furniture,130.98,3.35,0.2
2021-09-23,2021-09-28,Standard Class,Illinois,Furniture,43.66,-197.58,0.8
2021-09-23,2021-09-29,Standard Class,California,Furniture,87.32,23.71,0.2
2021-09-23,2021-09-29,Standard Class,California,Furniture,130.98,59.48,0.2
2021-09-23,2021-09-29,Standard Class,California,Furniture,32.75,97.08,0.0
2021-09-23,2021-09-25,Second Class,Arkansas,Furniture,130.98,6.22,0.0
2021-09-23,2021-09-25,Second Class,Arkansas,Furniture,52.39,63.98,0.0
2021-09-23,2021-09-28,Standard Class,Illinois,Furniture,130.98,-9.0,0.2
2021-09-23,2021-09-28,Standard Class,Illinois,Furniture,65.49,7.26,0.2
2021-09-23,2021-09-26,First Class,Florida,Furniture,87.32,88.07,0.2
2021-09-23,2021-09-30,Standard Class,California,Furniture,43.66,9.04,0.2
2021-09-23,2021-09-29,Standard Class,Colorado,Furniture,130.98,0.6,0.2
2021-09-23,2021-09-29,Standard Class,Colorado,Furniture,130.98,-240.78,0.7
2021-09-23,2021-09-26,First Class,Colorado,Furniture,87.32,5.2,0.2
2021-09-23,2021-09-29,Standard Class,Oklahoma,Furniture,65.49,102.19,0.0
2021-09-23,2021-09-27,Standard Class,Colorado,Furniture,87.32,3.67,0.2
2021-09-23,2021-09-25,Second Class,Washington,Furniture,261.96,2.32,0.2
2021-09-23,2021-09-25,Second Class,Washington,Furniture,87.32,8.49,0.0
2021-09-23,2021-09-25,Second Class,Washington,Furniture,130.98,33.59,0.0
2021-09-23,2021-09-30,Standard Class,California,Furniture,130.98,48.29,0.0
2021-09-24,2021-09-29,Standard Class,Florida,Furniture,87.32,-11.42,0.7
2021-09-24,2021-09-24,Same Day,Washington,Furniture,26.2,71.93,0.0
2021-09-24,2021-09-28,Standard Class,Georgia,Furniture,261.96,3.88,0.0
2021-09-24,2021-09-28,Standard Class,Georgia,Furniture,130.98,25.17,0.0
2021-09-24,2021-09-28,Standard Class,Georgia,Furniture,65.49,3.71,0.0
2021-09-24,2021-09-28,Second Class,California,Furniture,43.66,15.23,0.0
2021-09-24,2021-09-28,Standard Class,Georgia,Furniture,52.39,7.56,0.0
2021-09-24,2021-09-26,First Class,Illinois,Furniture,130.98,-14.87,0.3
2021-09-24,2021-09-26,First Class,Illinois,Furniture,87.32,3.71,0.2
2021-09-24,2021-09-28,Second Class,California,Furniture,130.98,2.19,0.0
2021-09-24,2021-09-28,Standard Class,Georgia,Furniture,87.32,4.96,0.0
2021-09-24,2021-09-29,Standard Class,California,Furniture,87.32,177.2,0.2
2021-09-24,2021-09-29,Standard Class,Florida,Furniture,52.39,38.4,0.2
2021-09-24,2021-09-24,Same Day,Massachusetts,Furniture,87.32,131.36,0.0
2021-09-24,2021-09-29,Standard Class,California,Furniture,87.32,75.18,0.2
2021-09-24,2021-09-26,Second Class,Florida,Furniture,87.32,2.46,0.2
2021-09-24,2021-09-26,Second Class,Florida,Furniture,87.32,85.53,0.2
2021-09-24,2021-09-28,Standard Class,Minnesota,Furniture,65.49,12.96,0.0
2021-09-24,2021-09-28,Standard Class,Minnesota,Furniture,52.39,275.48,0.0
2021-09-24,2021-09-29,Standard Class,Ohio,Furniture,87.32,24.48,0.2
2021-09-24,2021-09-28,Standard Class,Ohio,Furniture,87.32,-253.43,0.4
2021-09-24,2021-09-27,First Class,Georgia,Furniture,87.32,10.07,0.0
2021-09-24,2021-09-27,First Class,Georgia,Furniture,37.42,17.81,0.0
2021-09-24,2021-09-24,Same Day,Massachusetts,Furniture,130.98,109.75,0.0
2021-09-24,2021-09-28,Standard Class,Minnesota,Furniture,65.49,181.18,0.0
2021-09-25,2021-09-27,Second Class,Ohio,Furniture,43.66,0.93,0.2
2021-09-25,2021-09-29,Standard Class,Ohio,Furniture,65.49,8.86,0.2
2021-09-25,2021-09-28,First Class,Pennsylvania,Furniture,130.98,-42.95,0.2
2021-09-25,2021-09-29,Standard Class,Virginia,Furniture,52.39,47.94,0.0
